"","VEG_CODE","VEG_TYPE","REGIO","SOIL","TROFIE","ZUURGRAAD","GHG_MIN","GHG_MAX","GLG_MIN","GLG_MAX","MANAGEMENT","INUNDATIE","NAT_SCORE","OPM1","OPM2","OPM3","OPM4"
"607",12,"Magnocaricion met Phragmites",0,20000,3,2,14,-37,55,-3,1,1,1,"aanvulling zuurgraad","afstemming",NA,NA
"608",12,"Magnocaricion met Phragmites",0,30000,4,3,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"609",12,"Magnocaricion met Phragmites",0,30000,4,1,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"610",12,"Magnocaricion met Phragmites",0,30000,4,2,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"611",12,"Magnocaricion met Phragmites",0,30000,2,3,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"612",12,"Magnocaricion met Phragmites",0,30000,2,1,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"613",12,"Magnocaricion met Phragmites",0,30000,2,2,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"614",12,"Magnocaricion met Phragmites",0,30000,3,3,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"615",12,"Magnocaricion met Phragmites",0,30000,3,1,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"616",12,"Magnocaricion met Phragmites",0,30000,3,2,6,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"617",12,"Magnocaricion met Phragmites",0,140000,4,3,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"618",12,"Magnocaricion met Phragmites",0,140000,4,2,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"619",12,"Magnocaricion met Phragmites",0,140000,2,3,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"620",12,"Magnocaricion met Phragmites",0,140000,2,2,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"621",12,"Magnocaricion met Phragmites",0,140000,3,3,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"622",12,"Magnocaricion met Phragmites",0,140000,3,2,14,-37,55,-3,1,1,1,"origineel","afstemming",NA,NA
"623",12,"Magnocaricion met Phragmites",0,150000,4,3,14,-37,55,-3,1,1,1,"origineel","GXG op basis van L1",NA,NA
"624",12,"Magnocaricion met Phragmites",0,150000,4,2,14,-37,55,-3,1,1,1,"interpolatie zuurgraad","GXG op basis van L1",NA,NA
"625",12,"Magnocaricion met Phragmites",0,150000,4,1,14,-37,55,-3,1,1,1,"origineel","GXG op basis van L1",NA,NA
"626",12,"Magnocaricion met Phragmites",0,150000,2,3,14,-37,55,-3,1,1,1,"origineel","GXG op basis van L1",NA,NA
"627",12,"Magnocaricion met Phragmites",0,150000,2,2,14,-37,55,-3,1,1,1,"interpolatie zuurgraad","GXG op basis van L1",NA,NA
"628",12,"Magnocaricion met Phragmites",0,150000,2,1,14,-37,55,-3,1,1,1,"origineel","GXG op basis van L1",NA,NA
"629",12,"Magnocaricion met Phragmites",0,150000,3,3,14,-37,55,-3,1,1,1,"origineel","GXG op basis van L1",NA,NA
"630",12,"Magnocaricion met Phragmites",0,150000,3,2,14,-37,55,-3,1,1,1,"interpolatie zuurgraad","GXG op basis van L1",NA,NA
"631",12,"Magnocaricion met Phragmites",0,150000,3,1,14,-37,55,-3,1,1,1,"origineel","GXG op basis van L1",NA,NA
"632",12,"Magnocaricion met Phragmites",0,80000,4,3,9,-37,45,-3,1,1,1,"origineel","afstemming",NA,NA
"633",12,"Magnocaricion met Phragmites",0,80000,4,2,9,-37,45,-3,1,1,1,"origineel","afstemming",NA,NA
"634",12,"Magnocaricion met Phragmites",0,80000,2,3,9,-37,45,-3,1,1,1,"origineel","afstemming",NA,NA
"635",12,"Magnocaricion met Phragmites",0,80000,2,2,9,-37,45,-3,1,1,1,"origineel","afstemming",NA,NA
"636",12,"Magnocaricion met Phragmites",0,80000,3,3,9,-37,45,-3,1,1,1,"origineel","afstemming",NA,NA
"637",12,"Magnocaricion met Phragmites",0,80000,3,2,9,-37,45,-3,1,1,1,"origineel","afstemming",NA,NA
"638",12,"Magnocaricion met Phragmites",0,80000,4,1,9,-37,45,-3,1,1,1,"aanvulling zuurgraad (op basis van type 7)",NA,NA,NA
"639",12,"Magnocaricion met Phragmites",0,80000,2,1,9,-37,45,-3,1,1,1,"aanvulling zuurgraad (op basis van type 7)",NA,NA,NA
"640",12,"Magnocaricion met Phragmites",0,80000,3,1,9,-37,45,-3,1,1,1,"aanvulling zuurgraad (op basis van type 7)",NA,NA,NA
"641",12,"Magnocaricion met Phragmites",0,20000,4,3,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"642",12,"Magnocaricion met Phragmites",0,20000,2,3,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"643",12,"Magnocaricion met Phragmites",0,20000,3,3,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"644",12,"Magnocaricion met Phragmites",0,20000,4,2,14,-37,55,-3,1,2,1,"aanvulling zuurgraad","afstemming",NA,NA
"645",12,"Magnocaricion met Phragmites",0,20000,2,2,14,-37,55,-3,1,2,1,"aanvulling zuurgraad","afstemming",NA,NA
"646",12,"Magnocaricion met Phragmites",0,20000,3,2,14,-37,55,-3,1,2,1,"aanvulling zuurgraad","afstemming",NA,NA
"647",12,"Magnocaricion met Phragmites",0,30000,4,3,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"648",12,"Magnocaricion met Phragmites",0,30000,4,1,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"649",12,"Magnocaricion met Phragmites",0,30000,4,2,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"650",12,"Magnocaricion met Phragmites",0,30000,2,3,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"651",12,"Magnocaricion met Phragmites",0,30000,2,1,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"652",12,"Magnocaricion met Phragmites",0,30000,2,2,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"653",12,"Magnocaricion met Phragmites",0,30000,3,3,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"654",12,"Magnocaricion met Phragmites",0,30000,3,1,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"655",12,"Magnocaricion met Phragmites",0,30000,3,2,6,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"656",12,"Magnocaricion met Phragmites",0,140000,4,3,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"657",12,"Magnocaricion met Phragmites",0,140000,4,2,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"658",12,"Magnocaricion met Phragmites",0,140000,2,3,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"659",12,"Magnocaricion met Phragmites",0,140000,2,2,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"660",12,"Magnocaricion met Phragmites",0,140000,3,3,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"661",12,"Magnocaricion met Phragmites",0,140000,3,2,14,-37,55,-3,1,2,1,"origineel","afstemming",NA,NA
"662",12,"Magnocaricion met Phragmites",0,150000,4,3,14,-37,55,-3,1,2,1,"origineel","GXG op basis van L1",NA,NA
"663",12,"Magnocaricion met Phragmites",0,150000,4,2,14,-37,55,-3,1,2,1,"interpolatie zuurgraad","GXG op basis van L1",NA,NA
"664",12,"Magnocaricion met Phragmites",0,150000,4,1,14,-37,55,-3,1,2,1,"origineel","GXG op basis van L1",NA,NA
"665",12,"Magnocaricion met Phragmites",0,150000,2,3,14,-37,55,-3,1,2,1,"origineel","GXG op basis van L1",NA,NA
"666",12,"Magnocaricion met Phragmites",0,150000,2,2,14,-37,55,-3,1,2,1,"interpolatie zuurgraad","GXG op basis van L1",NA,NA
"667",12,"Magnocaricion met Phragmites",0,150000,2,1,14,-37,55,-3,1,2,1,"origineel","GXG op basis van L1",NA,NA
"668",12,"Magnocaricion met Phragmites",0,150000,3,3,14,-37,55,-3,1,2,1,"origineel","GXG op basis van L1",NA,NA
"669",12,"Magnocaricion met Phragmites",0,150000,3,2,14,-37,55,-3,1,2,1,"interpolatie zuurgraad","GXG op basis van L1",NA,NA
"670",12,"Magnocaricion met Phragmites",0,150000,3,1,14,-37,55,-3,1,2,1,"origineel","GXG op basis van L1",NA,NA
"671",12,"Magnocaricion met Phragmites",0,80000,4,3,9,-37,45,-3,1,2,1,"origineel","afstemming",NA,NA
"672",12,"Magnocaricion met Phragmites",0,80000,4,2,9,-37,45,-3,1,2,1,"origineel","afstemming",NA,NA
"673",12,"Magnocaricion met Phragmites",0,80000,2,3,9,-37,45,-3,1,2,1,"origineel","afstemming",NA,NA
"674",12,"Magnocaricion met Phragmites",0,80000,2,2,9,-37,45,-3,1,2,1,"origineel","afstemming",NA,NA
"675",12,"Magnocaricion met Phragmites",0,80000,3,3,9,-37,45,-3,1,2,1,"origineel","afstemming",NA,NA
"676",12,"Magnocaricion met Phragmites",0,80000,3,2,9,-37,45,-3,1,2,1,"origineel","afstemming",NA,NA
"677",12,"Magnocaricion met Phragmites",0,80000,4,1,9,-37,45,-3,1,2,1,"aanvulling zuurgraad (op basis van type 7)",NA,NA,NA
"678",12,"Magnocaricion met Phragmites",0,80000,2,1,9,-37,45,-3,1,2,1,"aanvulling zuurgraad (op basis van type 7)",NA,NA,NA
"679",12,"Magnocaricion met Phragmites",0,80000,3,1,9,-37,45,-3,1,2,1,"aanvulling zuurgraad (op basis van type 7)",NA,NA,NA
"680",13,"RG Glyceria maxima",0,20000,4,2,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"681",13,"RG Glyceria maxima",0,20000,2,2,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"682",13,"RG Glyceria maxima",0,20000,3,2,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"683",13,"RG Glyceria maxima",0,20000,4,3,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"684",13,"RG Glyceria maxima",0,20000,2,3,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"685",13,"RG Glyceria maxima",0,20000,3,3,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"686",13,"RG Glyceria maxima",0,140000,4,2,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"687",13,"RG Glyceria maxima",0,140000,2,2,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"688",13,"RG Glyceria maxima",0,140000,3,2,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"689",13,"RG Glyceria maxima",0,140000,4,3,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"690",13,"RG Glyceria maxima",0,140000,2,3,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"691",13,"RG Glyceria maxima",0,140000,3,3,3,-75,75,30,1,0,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"692",13,"RG Glyceria maxima",0,20000,4,2,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"693",13,"RG Glyceria maxima",0,20000,2,2,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"694",13,"RG Glyceria maxima",0,20000,3,2,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"695",13,"RG Glyceria maxima",0,20000,4,3,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"696",13,"RG Glyceria maxima",0,20000,2,3,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"697",13,"RG Glyceria maxima",0,20000,3,3,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"698",13,"RG Glyceria maxima",0,140000,4,2,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"699",13,"RG Glyceria maxima",0,140000,2,2,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"700",13,"RG Glyceria maxima",0,140000,3,2,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"701",13,"RG Glyceria maxima",0,140000,4,3,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"702",13,"RG Glyceria maxima",0,140000,2,3,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"703",13,"RG Glyceria maxima",0,140000,3,3,3,-75,75,30,1,1,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"704",13,"RG Glyceria maxima",0,20000,4,2,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"705",13,"RG Glyceria maxima",0,20000,2,2,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"706",13,"RG Glyceria maxima",0,20000,3,2,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"707",13,"RG Glyceria maxima",0,20000,4,3,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"708",13,"RG Glyceria maxima",0,20000,2,3,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"709",13,"RG Glyceria maxima",0,20000,3,3,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"710",13,"RG Glyceria maxima",0,140000,4,2,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"711",13,"RG Glyceria maxima",0,140000,2,2,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"712",13,"RG Glyceria maxima",0,140000,3,2,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa","verstoord",NA
"713",13,"RG Glyceria maxima",0,140000,4,3,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"714",13,"RG Glyceria maxima",0,140000,2,3,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"715",13,"RG Glyceria maxima",0,140000,3,3,3,-75,75,30,1,2,1,"aanvulling zuurgraad","gegevens Kiwa",NA,NA
"716",14,"Caricion nigrae",0,80000,1,1,7,-22,57,4,1,0,1,"origineel","GHG_max volgens Z1",NA,NA
"717",14,"Caricion nigrae",0,80000,2,1,7,-22,57,4,1,0,1,"aanvulling trofie","GHG_max volgens Z1",NA,NA
"718",14,"Caricion nigrae",0,80000,1,2,7,-22,57,4,1,0,1,"aanvulling zuurgraad","GHG_max volgens Z1",NA,NA
"719",14,"Caricion nigrae",0,80000,2,2,7,-22,57,4,1,0,1,"aanvulling zuurgraad","GHG_max volgens Z1",NA,NA
"720",14,"Caricion nigrae",0,110000,1,1,4,-22,70,2,1,0,1,"origineel",NA,NA,NA
"721",14,"Caricion nigrae",0,110000,2,1,4,-22,70,2,1,0,1,"aanvulling trofie",NA,NA,NA
"722",14,"Caricion nigrae",0,120000,1,1,6,-22,74,17,1,0,1,"origineel","GHG_max volgens Z1",NA,NA
"723",14,"Caricion nigrae",0,120000,2,1,6,-22,74,17,1,0,1,"aanvulling trofie","GHG_max volgens Z1",NA,NA
"724",14,"Caricion nigrae",0,130000,1,1,25,-22,95,5,1,0,1,"origineel","GHG_max volgens Z1",NA,NA
"725",14,"Caricion nigrae",0,130000,2,1,25,-22,95,5,1,0,1,"aanvulling trofie","GHG_max volgens Z1",NA,NA
"726",14,"Caricion nigrae",0,130000,1,2,25,-22,95,5,1,0,1,"aanvulling zuurgraad","GHG_max volgens Z1",NA,NA
"727",14,"Caricion nigrae",0,130000,2,2,25,-22,95,5,1,0,1,"aanvulling zuurgraad","GHG_max volgens Z1",NA,NA
"728",14,"Caricion nigrae",0,80000,1,1,7,-22,57,4,3,0,1,"origineel","GHG_max volgens Z1",NA,NA
"729",14,"Caricion nigrae",0,80000,2,1,7,-22,57,4,3,0,1,"aanvulling trofie","GHG_max volgens Z1",NA,NA
"730",14,"Caricion nigrae",0,80000,1,2,7,-22,57,4,3,0,1,"aanvulling zuurgraad","GHG_max volgens Z1",NA,NA
"731",14,"Caricion nigrae",0,80000,2,2,7,-22,57,4,3,0,1,"aanvulling zuurgraad","GHG_max volgens Z1",NA,NA
"732",14,"Caricion nigrae",0,110000,1,1,4,-22,70,2,3,0,1,"origineel",NA,NA,NA
"733",14,"Caricion nigrae",0,110000,2,1,4,-22,70,2,3,0,1,"aanvulling trofie",NA,NA,NA
"734",14,"Caricion nigrae",0,120000,1,1,6,-22,74,17,3,0,1,"origineel","GHG_max volgens Z1",NA,NA
"735",14,"Caricion nigrae",0,120000,2,1,6,-22,74,17,3,0,1,"aanvulling trofie","GHG_max volgens Z1",NA,NA
"736",14,"Caricion nigrae",0,130000,1,1,25,-22,95,5,3,0,1,"origineel","GHG_max volgens Z1",NA,NA
"737",14,"Caricion nigrae",0,130000,2,1,25,-22,95,5,3,0,1,"aanvulling trofie","GHG_max volgens Z1",NA,NA
"738",14,"Caricion nigrae",0,130000,1,2,25,-22,95,5,3,0,1,"aanvulling zuurgraad","GHG_max volgens Z1",NA,NA
"739",14,"Caricion nigrae",0,130000,2,2,25,-22,95,5,3,0,1,"aanvulling zuurgraad","GHG_max volgens Z1",NA,NA
"740",15,"Caricion davallianae",0,140000,1,3,9,-1,38,7,3,0,1,"origineel","GXG op basis van Z1",NA,NA
"741",15,"Caricion davallianae",0,140000,1,2,9,-1,38,7,3,0,1,"aanvulling zuurgraad",NA,NA,NA
"742",15,"Caricion davallianae",0,150000,1,3,9,-1,38,7,3,0,1,"origineel","GXG op basis van Z1",NA,NA
"743",15,"Caricion davallianae",0,150000,1,2,9,-1,38,7,3,0,1,"origineel","GXG op basis van Z1",NA,NA
"744",15,"Caricion davallianae",0,110000,1,3,9,-1,38,7,3,0,1,"aanvulling zuurgraad","correctie Z naar ZW en B",NA,NA
"745",15,"Caricion davallianae",0,110000,1,2,9,-1,38,7,3,0,1,NA,NA,NA,NA
"746",15,"Caricion davallianae",0,120000,1,3,9,-1,38,7,3,0,1,"interpolatie Z2",NA,NA,NA
"747",15,"Caricion davallianae",0,120000,1,2,9,-1,38,7,3,0,1,NA,NA,NA,NA
"748",15,"Caricion davallianae",0,130000,1,2,9,-1,38,7,3,0,1,"aanvulling zuurgraad","GXG op basis van Z1",NA,NA
"749",15,"Caricion davallianae",0,130000,1,3,9,-1,38,7,3,0,1,"aanvulling zuurgraad","GXG op basis van Z1",NA,NA
"750",16,"Lolio-Potentillion anserinae",0,20000,4,1,21,-20,98,13,2,0,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"751",16,"Lolio-Potentillion anserinae",0,20000,4,2,21,-20,98,13,2,0,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"752",16,"Lolio-Potentillion anserinae",0,20000,4,3,21,-20,98,13,2,0,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"753",16,"Lolio-Potentillion anserinae",0,30000,4,2,9,-14,96,36,2,0,1,"origineel",NA,NA,NA
"754",16,"Lolio-Potentillion anserinae",0,140000,4,3,30,-26,66,-3,2,0,1,"origineel",NA,NA,NA
"755",16,"Lolio-Potentillion anserinae",0,140000,4,2,30,-26,66,-3,2,0,1,"origineel",NA,NA,NA
"756",16,"Lolio-Potentillion anserinae",0,140000,4,1,30,-26,66,-3,2,0,1,"aanvulling zuurgraad",NA,NA,NA
"757",16,"Lolio-Potentillion anserinae",0,120000,4,1,6,4,72,66,2,0,1,"origineel",NA,NA,NA
"758",16,"Lolio-Potentillion anserinae",0,20000,4,1,21,-20,98,13,2,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"759",16,"Lolio-Potentillion anserinae",0,20000,4,2,21,-20,98,13,2,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"760",16,"Lolio-Potentillion anserinae",0,20000,4,3,21,-20,98,13,2,1,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"761",16,"Lolio-Potentillion anserinae",0,30000,4,2,9,-14,96,36,2,1,1,"origineel",NA,NA,NA
"762",16,"Lolio-Potentillion anserinae",0,140000,4,3,30,-26,66,-3,2,1,1,"origineel",NA,NA,NA
"763",16,"Lolio-Potentillion anserinae",0,140000,4,2,30,-26,66,-3,2,1,1,"origineel",NA,NA,NA
"764",16,"Lolio-Potentillion anserinae",0,140000,4,1,30,-26,66,-3,2,1,1,"aanvulling zuurgraad",NA,NA,NA
"765",16,"Lolio-Potentillion anserinae",0,120000,4,1,6,4,72,66,2,1,1,"origineel",NA,NA,NA
"766",16,"Lolio-Potentillion anserinae",0,20000,4,1,21,-20,98,13,2,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"767",16,"Lolio-Potentillion anserinae",0,20000,4,2,21,-20,98,13,2,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"768",16,"Lolio-Potentillion anserinae",0,20000,4,3,21,-20,98,13,2,2,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"769",16,"Lolio-Potentillion anserinae",0,30000,4,2,9,-14,96,36,2,2,1,"origineel",NA,NA,NA
"770",16,"Lolio-Potentillion anserinae",0,140000,4,3,30,-26,66,-3,2,2,1,"origineel",NA,NA,NA
"771",16,"Lolio-Potentillion anserinae",0,140000,4,2,30,-26,66,-3,2,2,1,"origineel",NA,NA,NA
"772",16,"Lolio-Potentillion anserinae",0,140000,4,1,30,-26,66,-3,2,2,1,"aanvulling zuurgraad",NA,NA,NA
"773",16,"Lolio-Potentillion anserinae",0,120000,4,1,6,4,72,66,2,2,1,"origineel",NA,NA,NA
"774",16,"Lolio-Potentillion anserinae",0,20000,4,1,21,-20,98,13,3,0,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"775",16,"Lolio-Potentillion anserinae",0,20000,4,2,21,-20,98,13,3,0,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"776",16,"Lolio-Potentillion anserinae",0,20000,4,3,21,-20,98,13,3,0,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"777",16,"Lolio-Potentillion anserinae",0,30000,4,2,9,-14,96,36,3,0,1,"origineel",NA,NA,NA
"778",16,"Lolio-Potentillion anserinae",0,140000,4,3,30,-26,66,-3,3,0,1,"origineel",NA,NA,NA
"779",16,"Lolio-Potentillion anserinae",0,140000,4,2,30,-26,66,-3,3,0,1,"origineel",NA,NA,NA
"780",16,"Lolio-Potentillion anserinae",0,140000,4,1,30,-26,66,-3,3,0,1,"aanvulling zuurgraad",NA,NA,NA
"781",16,"Lolio-Potentillion anserinae",0,120000,4,1,6,4,72,66,3,0,1,"origineel",NA,NA,NA
"782",16,"Lolio-Potentillion anserinae",0,20000,4,1,21,-20,98,13,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"783",16,"Lolio-Potentillion anserinae",0,20000,4,2,21,-20,98,13,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"784",16,"Lolio-Potentillion anserinae",0,20000,4,3,21,-20,98,13,3,1,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"785",16,"Lolio-Potentillion anserinae",0,30000,4,2,9,-14,96,36,3,1,1,"origineel",NA,NA,NA
"786",16,"Lolio-Potentillion anserinae",0,140000,4,3,30,-26,66,-3,3,1,1,"origineel",NA,NA,NA
"787",16,"Lolio-Potentillion anserinae",0,140000,4,2,30,-26,66,-3,3,1,1,"origineel",NA,NA,NA
"788",16,"Lolio-Potentillion anserinae",0,140000,4,1,30,-26,66,-3,3,1,1,"aanvulling zuurgraad",NA,NA,NA
"789",16,"Lolio-Potentillion anserinae",0,120000,4,1,6,4,72,66,3,1,1,"origineel",NA,NA,NA
"790",16,"Lolio-Potentillion anserinae",0,20000,4,1,21,-20,98,13,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"791",16,"Lolio-Potentillion anserinae",0,20000,4,2,21,-20,98,13,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"792",16,"Lolio-Potentillion anserinae",0,20000,4,3,21,-20,98,13,3,2,1,"aanvulling zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"793",16,"Lolio-Potentillion anserinae",0,30000,4,2,9,-14,96,36,3,2,1,"origineel",NA,NA,NA
"794",16,"Lolio-Potentillion anserinae",0,140000,4,3,30,-26,66,-3,3,2,1,"origineel",NA,NA,NA
"795",16,"Lolio-Potentillion anserinae",0,140000,4,2,30,-26,66,-3,3,2,1,"origineel",NA,NA,NA
"796",16,"Lolio-Potentillion anserinae",0,140000,4,1,30,-26,66,-3,3,2,1,"aanvulling zuurgraad",NA,NA,NA
"797",16,"Lolio-Potentillion anserinae",0,120000,4,1,6,4,72,66,3,2,1,"origineel",NA,NA,NA
"798",17,"Junco - Molinion",0,30000,2,3,16,-4,42,13,3,0,1,"origineel","afstemming",NA,NA
"799",17,"Junco - Molinion",0,30000,1,3,16,-4,42,13,3,0,1,"origineel","afstemming",NA,NA
"800",17,"Junco - Molinion",0,30000,2,2,16,-4,42,13,3,0,1,"aanvulling zuurgraad","afstemming",NA,NA
"801",17,"Junco - Molinion",0,30000,1,2,16,-4,42,13,3,0,1,"aanvulling zuurgraad","afstemming",NA,NA
"802",17,"Junco - Molinion",0,150000,2,3,16,2,42,13,3,0,1,"origineel","LV aangepast aan KV, cf. waarden heel diep en basislocaties niet volledig",NA,NA
"803",17,"Junco - Molinion",0,150000,2,2,16,2,42,13,3,0,1,"origineel","LV aangepast aan KV, cf. waarden heel diep en basislocaties niet volledig",NA,NA
"804",17,"Junco - Molinion",0,150000,1,3,16,2,42,13,3,0,1,"origineel","LV aangepast aan KV, cf. waarden heel diep en basislocaties niet volledig",NA,NA
"805",17,"Junco - Molinion",0,150000,1,2,16,2,42,13,3,0,1,"origineel","LV aangepast aan KV, cf. waarden heel diep en basislocaties niet volledig",NA,NA
"806",17,"Junco - Molinion",0,80000,2,3,16,-7,42,-1,3,0,1,"origineel","afstemming",NA,NA
"807",17,"Junco - Molinion",0,80000,2,2,16,-7,42,-1,3,0,1,"interpolatie zuurgraad","afstemming",NA,NA
"808",17,"Junco - Molinion",0,80000,2,1,16,-7,42,-1,3,0,1,"origineel","afstemming",NA,NA
"809",17,"Junco - Molinion",0,80000,1,3,16,-7,42,-1,3,0,1,"origineel","afstemming",NA,NA
"810",17,"Junco - Molinion",0,80000,1,2,16,-7,42,-1,3,0,1,"interpolatie zuurgraad","afstemming",NA,NA
"811",17,"Junco - Molinion",0,80000,1,1,16,-7,42,-1,3,0,1,"origineel","afstemming",NA,NA
"812",17,"Junco - Molinion",0,110000,2,2,18,6,113,86,3,0,1,"origineel",NA,NA,NA
"813",17,"Junco - Molinion",0,110000,1,2,18,6,113,86,3,0,1,"origineel",NA,NA,NA
"814",17,"Junco - Molinion",0,120000,2,2,18,6,113,86,3,0,1,"interpolatie Z2",NA,NA,NA
"815",17,"Junco - Molinion",0,120000,1,2,18,6,113,86,3,0,1,NA,NA,NA,NA
